"mrun_1","mrun_2"
19627372,25583152
19632161,9451333
19632161,25946909
19638284,5852110
19656923,26513706
19660003,25653093
19663880,25271796
19696358,26002265
19699514,13632624
19699526,26399806
19723075,1182918
19736041,21356408
19740775,26006834
19745640,27112217
19754000,19002419
19754000,25449010
19760140,27489191
19777585,5848466
19816728,23090949
19829962,26197830
19842980,11442152
19844052,26427582
19844052,26914830
19858616,26014617
19859836,25893889
19865712,25675537
19871668,25573776
19878714,7043078
19898088,26746948
19905997,7231026
19913557,25335240
19924269,25676326
19932728,26169606
19970676,25649225
19977463,26205074
19977790,18414322
19979865,26843541
20001148,3946634
20014932,26655003
20018894,21223230
20027230,12879377
20028291,26718420
20060670,16486577
20065420,27001112
20066219,26650345
20119050,4838103
20122163,12935584
20152956,3140311
20182495,13918677
20230196,25925520
20287714,26997273
20300261,22561310
20300261,24809275
20301498,25698507
20321456,1286307
20349924,18308601
20391027,9092686
20416699,5032445
20420094,27621531
20434755,18182072
20452864,4571036
20452864,26221942
20453006,16119677
20454052,22120571
20454052,25659079
20454500,6520187
20454500,25726450
20454500,25729426
20468327,6030795
20504510,12027889
20531531,26367181
20541836,26095425
20541836,27118736
20557748,17416053
20562591,26588820
20564718,19018671
20564718,23196969
20566693,291239
20575897,27357905
20576532,25242000
20592502,7238168
20592502,26780823
20592736,26818049
20602345,25539947
20603081,27629522
20631121,19650867
20713345,20307782
20717366,26419109
20725287,18833673
20729146,9734492
20757660,18681158
20757660,25374054
20764570,20473086
20791900,749386
20791900,22407203
20794188,25446985
20806205,2836822
20820531,26653914
20828087,27211518
20871041,26004564
20877516,19911342
20881968,9060053
20887093,26250306
20909014,26889315
20918607,4028397
20920234,22952516
20938681,12361838
20958663,26310967
20968976,26864578
20969474,17747210
20982900,26844284
20984284,26704688
20994842,25330311
21000990,260336
21001296,26656667
21007851,25670882
21014593,26328572
21052279,324540
21057259,11985134
21060647,25960496
21066296,25917451
21070479,2616418
21070479,6176705
21082151,26691904
21088917,25901764
21100770,12656523
21123433,7943361
21142997,25527141
21149389,17341716
21165629,26328625
21178349,17845872
21198710,24678408
21203209,27003558
21282866,26250738
21285747,6143540
21285747,26444598
21285788,27348462
21292414,26179417
21297606,27210718
21349803,26173567
21355435,2702981
21396543,26880568
21400452,27012943
21426389,26832786
21469091,26175225
21485847,25879760
21486450,25654744
21494907,25563141
21545335,25996450
21552220,23787535
21575478,25775532
21575478,25923521
21586770,13158131
21588181,14230455
21598964,26093556
21598964,26253038
21604749,26596240
21605539,25382821
21607561,25778200
21632921,2995087
21637966,13383442
21650571,23282568
21663882,25322500
21663882,26222142
21665388,26693886
21677925,25240235
21692108,25683399
21698423,25665546
21700002,27183772
21733673,26373022
21780980,21076964
21781144,6331452
21798922,26681685
21798922,27354704
21802596,25549822
21820871,2294186
21843376,8383621
21850602,22136970
21893736,25247020
21893736,25319732
21894345,25447915
21911087,18136910
21911087,25955126
21917208,16119760
21925550,26503905
21927824,27054639
21947331,25775300
21947331,26183729
21975545,20575346
21992265,25895732
22060983,17364851
22089732,25314429
22089732,26003692
22099632,2866065
22099632,13633235
22114510,26216789
22118850,26208395
22120571,25659079
22139848,25564973
22143163,25778986
22148359,3305022
22176649,27216074
22195057,14686697
22210217,9982682
22210217,26761159
22212743,11774711
22224940,25571806
22228046,2927546
22228046,3028499
22244236,20565163
22267271,5980003
22278175,25695025
22289471,26506544
22290771,10484850
22298189,26624662
22306862,25234610
22333965,4674382
22333965,16957072
22359095,26138176
22382268,26338318
22382268,26992751
22398940,26397218
22473633,21039248
22500859,24402442
22517388,7366413
22519823,25313067
22520655,26167443
22562034,26560640
22583957,15303721
22603006,16651895
22619257,27212771
22625508,26428242
22628095,26719978
22653893,26386782
22683797,8359790
22683797,15517660
22694866,23272057
22695938,25219554
22710237,24807392
22711107,26292646
22821146,26205596
22846110,27394809
22848351,27042985
22885008,25155607
22901242,25564678
22903813,2754762
22908086,26447479
22912248,7554304
22913308,26223277
22924835,21400452
22924835,27012943
22983213,26229317
22986313,23081831
22987919,25565605
22998151,22780373
23009296,25653658
23019522,1294214
23046117,25909366
23049435,26510233
23062383,3720124
23116019,27332196
23120856,26422883
23123004,26589621
23159776,25934882
23159776,26596299
23196969,24315233
23208867,23694015
23232320,26806987
23278169,2477426
23278169,26120452
23353666,16914317
23359245,26755961
23377086,26129429
23401797,26225223
23413061,21504210
23440154,330174
23441383,24768364
23447073,18196842
23449478,25777196
23460452,26682806
23465328,15987993
23465328,26263326
23468297,24448642
23468297,25243673
23483111,26204527
23485257,2774248
23492660,20336559
23504351,1192911
23505431,19072279
23505852,26442644
23527202,26507387
23536879,25404280
23564654,26407432
23566473,21082151
23566473,26691904
23588584,26790601
23593592,26585646
23602694,26186691
23632324,21163834
