"mrun_1","mrun_2"
13152463,26642984
13154842,26196391
13179651,15075862
13224989,24412619
13237822,7954351
13270256,26086047
13271135,26795821
13279966,2361937
13279966,23670408
13305033,4226365
13347315,11224146
13347315,17662220
13347315,26759774
13348032,25919115
13370419,26046204
13374666,17775402
13381447,6662675
13429229,26603556
13429345,11318744
13449179,25732686
13457775,25585647
13474283,16416478
13475077,19595918
13485777,12316621
13517347,4759328
13517347,7837384
13519732,5264995
13519732,26204662
13522581,25958902
13533802,27393746
13534887,26245406
13579973,26402719
13596377,22141816
13646128,25954099
13652348,25724719
13653916,1245795
13666515,25993514
13666515,26425803
13675721,25482428
13684112,27530715
13696790,9842490
13722592,26994571
13744712,25175624
13744712,25955025
13745496,25332046
13760435,3383303
13775757,6448396
13778096,1595888
13778096,21869887
13789400,26574404
13790793,25894459
13794682,23676431
13894735,23066933
13894735,25691732
13910579,22557261
13927634,25324616
13972396,14201434
13988627,26954535
14009101,25436331
14037771,26204509
14079641,11415712
14093405,26252947
14111638,25718727
14129805,26556272
14152151,27364940
14163190,12121679
14163790,10483595
14166489,27044243
14188791,11555910
14188791,24016076
14200875,11964370
14205821,25718813
14219977,25852212
14265070,26109859
14277745,25691443
14277745,26514331
14288513,26504385
14297035,26180748
14307427,12761475
14320336,26501780
14325592,25919191
14338840,15896481
14347176,27043334
14349080,11248412
14352806,27633671
14366166,25545286
14366166,26251091
14374582,25301082
14405679,12193477
14424477,1647244
14424793,24735298
14424793,26518023
14430943,26508881
14506868,26579709
14523213,19180081
14523213,26012117
14531653,25437721
14543578,8045267
14543578,27393041
14544806,23354903
14546351,11909582
14546351,25666697
14556592,26222251
14577168,26757114
14592503,7268840
14593722,26773523
14594417,8543357
14594417,25364827
14594417,25938967
14604971,20566000
14607444,16798257
14615597,26422056
14698235,25428630
14702342,8827786
14733320,10501131
14746106,10501131
14762241,26997820
14775051,25564922
14780953,1485643
14780953,26805251
14784246,8044015
14793144,27635886
14793621,26808707
14829249,11291908
14870494,3614222
14888124,2858932
14900105,25991783
14926054,25647234
14962376,25309082
14976498,14443860
14983266,11758599
14983266,18158528
15008450,26647237
15043179,26038592
15044693,25663847
15099136,25723472
15104940,27103981
15110815,25421115
15118739,26196184
15118739,26402915
15123059,26996672
15145275,25162106
15160180,13666515
15160180,25993514
15160180,26425803
15187999,16706261
15202460,26885650
15213563,2380632
15239039,20750799
15281560,13959297
15297646,13572422
15306285,26898260
15317494,7841346
15317494,18254306
15339789,25695147
15356435,25655594
15378700,25347094
15386979,1245795
15386979,13653916
15390283,25907102
15397454,3016543
15397454,17351576
15402102,10799344
15407786,26577393
15417024,26737805
15426008,26274295
15451065,25349468
15456451,9279151
15467020,17198864
15485440,5801558
15491132,26865441
15492182,20766210
15492182,25998400
15492182,26582755
15565138,19056209
15600053,20429909
15601422,25235754
15605961,26355558
15605961,27332293
15708154,5233496
15708154,26681229
15728877,25583085
15741585,23892481
15747103,15708671
15751933,27036500
15758739,9552641
15784097,25402459
15798633,22897980
15833720,20510571
15833720,25889543
15877563,15352505
15877563,24331021
15910122,26522834
15946459,13815226
15948283,27002826
15957127,26896936
15957880,26250552
15982809,26604831
15988753,27109169
15990813,26857496
16023482,8191783
16088067,26446570
16088613,25419585
16094046,11349962
16112238,26991966
16115311,20761165
16126051,26424602
16128564,25267998
16133831,809889
16152769,16435922
16185045,26432333
16185045,26501217
16195127,26273521
16234129,26708693
16246129,24653138
16259675,25919595
16280874,14902245
16333273,13745594
16335091,24590896
16351340,26444889
16394118,25913675
16406588,26762431
16412630,13348032
16412630,25919115
16417046,615107
16417046,9509323
16435015,26885954
16440154,12867602
16440154,20113241
16466428,17383293
16469132,7483458
16479156,13666515
16479156,15160180
16479156,25993514
16479156,26425803
16501167,26045757
16513021,25726117
16515998,26027629
16527386,27547842
16544035,26428707
16559540,27494609
16612744,21412606
16614387,10323408
16620553,6460284
16644982,6566671
16652409,26275558
16660412,26277753
16675739,8140610
16699836,26862304
16702547,27372677
16710571,25682182
16728192,25988768
16751186,1244258
16761120,23444239
16782745,24866740
16801395,25774678
16808388,1198131
16817495,26872497
16821443,27098627
16821590,25331302
16829065,14468303
16875806,25535617
16878224,27022952
16900336,26403736
16904714,25884130
16932506,10932764
16942467,9119423
16953140,26202471
16964510,26575163
16993687,23103999
16995294,184077
17002030,19714626
17002030,25253863
17017038,25775867
17032801,10894159
17049390,27003906
17050656,11875498
17052003,26205525
17054927,26566736
17086848,4234637
17086848,27040367
17138293,26599861
17148892,27198159
17173921,25344732
17175411,26768807
17183709,26352534
17183709,27233087
17194798,25881608
17229868,22334410
17230981,26193503
17239385,18126298
17247722,19282328
17257289,11200510
17263886,26028296
17277385,21957977
17296291,27013815
17303864,25588091
17332397,19518016
17341931,26999753
17350225,1525285
17350225,26601621
17351576,3016543
17380408,806782
17382660,25563015
17386847,20138717
17438326,26339511
17463077,11994910
17464500,1503444
17486012,26301281
17486012,27622451
17490514,12124407
17494432,10825297
17509692,20842368
17509692,27001089
17531246,15513499
17544949,668968
17553231,26397076
17554009,6245679
17560432,25725899
17564012,4314354
17580252,26683138
17622308,3360477
17622308,5621311
17644268,8999913
17651114,15976583
17655083,8392227
17657534,2114251
17662220,26759774
17665386,25166568
17684558,27404987
17695207,27623285
17710984,1357482
17714163,26035421
17720792,6198445
17720792,26562582
17757050,26384596
17763442,26359912
17764414,27041968
17769537,23750437
17769537,26343250
17785147,14415652
17797384,26680139
17813618,22119360
17823008,25540785
17837002,26202202
17851055,26720029
17851655,26290210
17862011,27010622
17900721,25159268
17904404,21560472
17904404,26539287
17920170,7501672
17920170,13647681
17923079,26421091
17931602,8054671
17931602,26132067
17933034,26787111
17938380,25542011
17938380,25936448
17948722,11274361
17950816,25890113
17965241,25248627
17997266,11488849
18013518,27623101
18023927,27026128
18042117,15278511
18064348,26442506
18073290,3878627
18085145,27633340
18098842,25250065
18109969,8181007
18126298,236189
18131076,25664483
18133809,1313523
18139378,26282702
18141167,26322764
18148157,14888900
18158528,11758599
18186575,17457822
18191120,27028462
18202281,25324185
18246842,9548612
18342523,25588840
18367758,26311825
18404162,23800024
18470775,25222512
18470775,25359821
18478759,15491132
18478759,26865441
18486465,26440177
18494982,26434631
18498049,19468392
18498920,26678979
18520155,12640138
18529184,26755736
18532558,25715461
18547553,15390283
18547553,25907102
18589031,16638017
18589465,27002748
18610752,26430552
18612420,27632572
18640770,16085571
18649787,26274349
18662316,8055146
18662316,25204151
18668119,3624821
18692417,21163691
18705017,5115745
18711958,8700809
18717303,12774085
18738763,13172034
18786956,27218641
18787175,25343491
18787175,26732845
18794874,25349115
18802850,8255279
18845227,27025978
18857984,24182227
18893538,16660412
18893538,19875199
18893538,26277753
18904810,14025168
18906462,26559306
18914834,25427450
18975719,346592
18976002,10526688
18976002,12467350
18984508,26273864
18998526,6429910
18998526,27024360
18999020,27622816
19026427,27557519
19060438,26816843
19072526,17244027
19078772,2061458
19091328,26711248
19123624,2343721
19134296,16754488
19143874,3321504
19147150,20964713
19180081,26012117
19195461,27345582
19197899,16728192
19197899,25988768
19204790,25879435
19209316,25998201
19226995,26594023
19232162,3700054
19244178,26167096
19249319,26601621
19252927,4061052
19256446,26760721
19263478,11415969
19263478,26090253
19279589,26637429
19285181,25966849
19293440,5630391
19302274,23106675
19313181,25721708
19318876,3858821
19320910,13067918
19320910,25647842
19320910,25658341
19336110,14757564
19351037,25697644
19366253,25287782
19366253,26504323
19374943,26167967
19385174,4924251
19395732,6034519
19426248,3887337
19428353,27005302
19430244,6997521
19463692,15900195
19470288,26172866
19481888,25358181
19494127,25323519
19513731,27372435
19514541,12583634
19556816,13556644
19575439,26816843
19594197,27624357
19604723,26033752
19615582,21435640
19627866,26658616
19627866,26911276
19635841,25724423
19636256,25221565
19651193,27237670
19659820,27624328
19664197,20510178
19706387,20325753
19709745,12648724
19765136,26708301
19765634,26350211
19765634,26580584
19799049,26428744
19818604,27169007
19830129,15352505
19830129,15877563
19830129,24331021
19831966,27626533
19838590,26201432
19839991,25587773
19851050,26447158
19875199,16660412
19875199,26277753
19888406,2899485
19898728,26812269
19904661,27044442
19907652,26172016
19908426,2583287
19923001,26777073
19929551,25805446
19941578,41683
19981102,25932261
19999124,6920839
19999578,1390247
20007920,26585159
20008549,25259164
20041658,26998414
20046975,25250629
20072845,712183
20094480,12648724
20141015,26833810
20158739,24726373
20183995,13026218
20183995,27635466
20245993,26637429
20255482,8987370
20255482,26129876
20283502,26596440
20289938,25887230
20358261,27379484
20379090,26285796
20384807,25958902
20393334,26315265
20399360,25664483
20401451,26410662
20418428,16246129
20418428,24653138
20477960,25532571
20485625,27025057
20492573,3350313
20496703,26558447
20499334,26530585
20510571,25889543
20510571,25892495
20510571,25937869
20533158,26788371
20582045,26352500
20585948,23979846
20605681,26179685
20605681,26200860
20632944,26185943
20632944,26215734
20643916,22283522
20657301,27199115
20670488,8564608
20672156,10887258
20723557,25589892
20766210,25998400
20766210,26582755
20773418,21671906
20777166,26039180
20804824,26505757
20810531,25952639
20813112,15512624
20817460,4940806
20841574,9806172
20841574,25189466
20842368,27001089
20872524,27118700
20895280,1453429
20945194,3190347
20959312,9598091
20988472,26199795
21004461,5417130
21016206,25264176
21028350,26603556
21041320,26764177
21070944,3579810
21089897,27040585
21101737,26550661
21106634,26181292
21135280,5305856
21139780,26423722
21192922,26323845
21225991,26216293
21246820,26826664
21280805,27632711
21292288,10335848
21322889,26318124
21329160,27625651
21333388,19048036
21336411,25237427
21350412,19850397
21365222,26585171
21375444,25902306
21417229,14817996
21431013,26691702
21431629,23953122
21455658,26708972
21461178,4606919
21462479,22964580
21462479,26179561
21474474,8674469
21477905,26697626
21503455,19060438
21521725,25176845
21555060,25955580
21560117,5514472
21560472,26539287
21580441,992538
21581017,20289938
21581017,25887230
21592269,25769131
21594390,13734725
21621029,4230605
21649550,26570539
21657494,18404162
21657494,23800024
21672255,8668558
21679900,2138709
21731065,25301750
21736918,7491757
21757530,26402465
21832563,19939355
21838523,4862006
21842707,26715822
21842707,26798530
21891321,25656074
21891958,12563602
21912460,719322
21982486,16663031
21983530,12452754
21989745,27636082
21995628,22831764
22015674,27353423
22015691,19551926
22032874,16647812
22033619,18197490
22042136,11926918
22052772,11237415
22067226,26426286
22075952,25776444
22107725,13805948
22134256,25168843
22134256,25857484
22139287,14683774
22145688,20155064
22190064,9353366
22211078,27045198
22260204,26833779
22271123,27626804
22278828,6665826
22278828,8178269
22278828,26180609
22293720,27045272
22322473,26229068
22333924,9933944
22346195,1816669
22369224,26028324
22383648,25198819
22399199,11652963
22419252,25453715
22434953,6809706
22439541,26819714
22469009,2730349
22477210,26660340
22503177,6418531
22518149,22130524
22535499,4052188
22536437,26626948
22536437,26724164
22538790,13572422
22538790,15297646
22540759,17212776
22545304,26168973
22545304,26419880
22549323,17486012
22549323,26301281
22549323,27622451
22612693,1816669
