"mrun_1","mrun_2"
11086678,25293508
11087480,26555535
11091096,27621528
11096937,5383021
11102322,17547463
11114508,26177673
11114508,26511182
11115421,20142601
11130895,11349762
11136366,13865096
11150128,26763698
11153969,26512489
11169372,26011461
11170981,26250750
11172132,9920448
11185904,25280271
11186975,26738703
11191984,26380513
11195159,21061628
11198282,17957100
11202658,26394986
11207706,25312622
11221904,7937031
11221904,26837370
11225098,25164367
11225098,26220486
11234076,26763248
11239895,27631780
11244264,26904180
11247471,6120314
11247471,20705568
11264329,26289596
11269416,26065814
11286657,26401281
11286657,26442542
11295577,25775686
11297650,24999008
11298240,25210774
11301840,26718115
11301964,26560327
11302918,26341607
11302918,26833853
11312047,26793905
11322090,26043938
11324587,26057590
11332117,27633226
11334098,8653197
11340642,27164698
11379991,25228463
11381116,7914658
11381116,17391583
11381116,26278774
11381116,26913964
11391530,4069603
11403772,25483374
11405759,25213325
11406068,22000154
11407267,4795060
11407267,15548076
11408177,26592616
11412230,26411988
11434680,27400310
11439623,27636774
11442825,26819787
11444609,26683405
11446230,26186721
11453039,26056894
11453998,26520027
11459247,4157996
11483456,20911952
11484219,19566000
11485337,26751214
11489134,14354413
